p1;p2;s2;s3;s4;s7;s8;s9;s11;s12;s13;s14;s17;s20;s21;time_before_failure
0.0026;-0.0005;642.56;1585.06;1400.70;554.32;2387.90;9064.85;47.05;522.78;2387.95;8149.09;392;39.02;23.4950;196
0.0014;-0.0005;642.20;1582.16;1395.54;554.24;2387.99;9067.02;47.43;522.82;2387.98;8144.83;390;39.09;23.3073;195
0.0010;-0.0002;641.98;1579.78;1405.51;554.98;2388.03;9065.74;47.27;522.38;2388.03;8140.33;391;39.07;23.3601;194
0.0013;-0.0003;641.80;1586.68;1408.07;554.13;2388.02;9067.49;47.11;522.78;2388.04;8144.02;392;39.14;23.3738;193
-0.0033;0.0001;641.88;1588.12;1398.95;554.66;2388.00;9059.01;47.15;522.01;2387.98;8148.65;393;38.90;23.3644;192
0.0019;0.0001;642.33;1589.08;1405.64;554.69;2388.01;9074.08;47.21;522.28;2388.01;8144.33;392;38.99;23.3279;191
-0.0024;-0.0003;641.97;1581.26;1400.66;554.69;2387.96;9068.90;47.20;522.10;2388.03;8144.81;390;39.05;23.3989;190
0.0011;0.0003;641.97;1576.05;1397.31;554.12;2388.01;9062.56;47.11;521.76;2388.04;8144.69;390;38.80;23.5406;189
-0.0040;-0.0001;642.01;1584.22;1403.91;554.17;2388.05;9065.92;47.27;522.44;2388.02;8146.25;392;39.24;23.4711;188
0.0000;-0.0004;641.35;1582.95;1404.14;554.63;2387.97;9067.49;46.94;522.45;2388.05;8148.68;392;39.04;23.4434;187
-0.0011;0.0003;642.39;1586.61;1400.80;554.85;2387.99;9064.20;47.27;522.30;2388.00;8145.29;390;39.12;23.3532;186
0.0021;0.0004;641.98;1582.56;1396.10;554.08;2388.03;9070.61;47.07;522.27;2387.96;8148.45;392;39.25;23.3690;185
-0.0016;-0.0001;641.88;1579.53;1393.06;554.50;2388.03;9063.39;47.12;522.26;2388.02;8148.28;390;39.04;23.3996;184
-0.0042;-0.0005;642.18;1581.87;1393.44;554.89;2388.06;9066.92;47.17;522.17;2388.03;8145.65;393;38.91;23.4207;183
-0.0010;0.0001;643.04;1583.57;1392.99;554.00;2387.98;9063.22;47.20;522.10;2388.00;8145.70;393;38.94;23.3922;182
0.0002;-0.0003;642.78;1587.47;1402.32;554.15;2388.03;9064.15;47.16;522.44;2388.00;8142.85;392;39.00;23.3781;181
0.0029;-0.0003;642.43;1588.71;1402.53;554.52;2387.99;9063.86;47.12;522.56;2387.99;8143.79;393;39.22;23.3781;180
-0.0000;0.0004;642.82;1580.70;1397.95;554.51;2387.98;9069.29;47.38;522.87;2387.98;8146.35;392;38.98;23.4313;179
-0.0008;-0.0000;642.19;1582.73;1395.97;554.52;2388.04;9061.17;46.98;522.62;2388.00;8142.98;393;38.93;23.3941;178
0.0008;0.0001;642.43;1584.72;1395.16;554.67;2388.00;9063.29;47.10;522.56;2388.00;8147.49;391;38.99;23.3671;177
0.0013;-0.0003;641.77;1585.13;1399.56;554.34;2387.99;9064.13;47.09;522.08;2388.01;8141.99;390;39.12;23.4132;176
0.0033;0.0002;641.68;1584.17;1401.82;554.09;2387.99;9068.76;47.15;521.83;2388.04;8148.28;392;39.01;23.3532;175
-0.0009;0.0001;642.22;1584.92;1398.57;554.66;2388.01;9063.92;47.11;521.92;2387.99;8142.03;390;39.02;23.3870;174
0.0026;0.0004;642.10;1587.49;1395.16;554.33;2388.01;9066.93;47.11;522.50;2388.05;8144.65;393;39.07;23.4207;173
-0.0007;-0.0000;642.30;1577.88;1401.27;554.42;2388.05;9065.60;47.26;522.12;2388.01;8149.27;391;39.11;23.4490;172
-0.0002;0.0001;642.40;1586.97;1402.60;553.92;2387.99;9070.42;47.11;522.51;2387.99;8148.55;391;39.06;23.4204;171
-0.0027;0.0004;642.25;1587.39;1397.36;554.44;2388.03;9067.51;47.21;522.91;2387.94;8143.71;391;39.04;23.3873;170
-0.0012;0.0004;642.81;1583.70;1395.63;554.65;2387.98;9066.32;47.03;521.88;2388.01;8148.63;392;38.99;23.4644;169
-0.0009;-0.0002;642.14;1590.31;1403.93;554.24;2388.01;9062.27;47.25;522.08;2388.06;8146.78;391;38.99;23.3927;168
-0.0000;0.0000;642.07;1586.49;1392.74;554.60;2388.01;9067.96;47.12;522.16;2388.04;8146.52;392;39.09;23.3596;167
0.0017;0.0001;641.94;1589.09;1400.99;554.37;2388.04;9064.46;47.19;522.30;2388.00;8146.12;392;39.04;23.4083;166
-0.0015;-0.0003;642.52;1587.69;1398.19;554.35;2388.01;9074.41;47.13;522.78;2388.02;8149.22;392;39.12;23.4402;165
0.0003;-0.0004;641.90;1582.73;1395.11;553.73;2388.04;9068.01;47.27;522.04;2388.01;8148.14;393;39.04;23.3386;164
-0.0013;-0.0000;641.81;1574.52;1402.21;553.46;2388.00;9065.73;47.13;521.58;2387.96;8145.76;393;39.04;23.4086;163
-0.0020;0.0002;642.51;1583.03;1399.80;554.16;2387.99;9070.87;47.31;522.27;2388.02;8143.64;392;38.94;23.3559;162
0.0029;0.0001;641.92;1579.32;1401.24;554.12;2388.00;9070.73;47.32;522.30;2388.01;8144.15;392;38.96;23.4945;161
-0.0016;-0.0001;642.31;1585.36;1392.59;554.37;2388.01;9059.96;47.39;521.42;2388.07;8144.48;392;39.09;23.4004;160
0.0002;0.0000;642.00;1575.47;1397.11;554.10;2388.02;9062.56;47.31;521.78;2387.96;8151.01;392;38.99;23.4662;159
-0.0021;-0.0003;642.10;1584.43;1394.51;554.55;2387.99;9070.00;47.12;522.98;2387.97;8145.71;393;38.98;23.4253;158
0.0031;-0.0000;642.16;1586.05;1400.94;554.70;2388.01;9071.83;47.30;522.32;2387.98;8142.67;391;39.05;23.3678;157
0.0053;0.0003;641.68;1589.86;1405.60;554.87;2388.00;9066.39;47.38;521.97;2388.02;8145.80;393;38.93;23.4006;156
-0.0010;0.0004;641.92;1578.76;1401.18;554.78;2388.00;9059.17;47.09;522.17;2388.00;8148.43;391;39.11;23.3763;155
0.0017;-0.0001;641.78;1585.71;1394.72;554.52;2387.99;9065.73;47.21;522.05;2387.99;8147.23;390;39.03;23.4252;154
-0.0015;-0.0003;641.57;1584.27;1408.50;554.37;2387.97;9074.97;47.14;522.27;2387.97;8149.28;391;38.86;23.4099;153
0.0014;-0.0005;641.99;1585.13;1398.90;554.60;2387.97;9068.86;47.21;522.19;2388.01;8152.30;392;38.86;23.3696;152
0.0011;0.0004;642.47;1586.03;1410.90;554.08;2388.06;9064.02;47.31;522.09;2388.03;8144.24;392;39.07;23.3496;151
-0.0043;0.0004;642.22;1584.91;1394.21;554.61;2388.00;9066.69;47.30;522.30;2388.03;8148.15;392;38.88;23.4677;150
-0.0005;-0.0000;641.83;1581.59;1405.33;553.51;2387.97;9063.53;47.34;522.02;2387.99;8145.50;392;39.10;23.5199;149
0.0012;0.0002;642.40;1584.11;1394.33;554.25;2388.04;9066.95;47.13;522.08;2388.02;8146.43;391;39.01;23.4295;148
0.0011;-0.0005;642.07;1583.78;1400.62;554.14;2388.01;9063.90;47.41;522.43;2387.98;8147.25;389;39.07;23.4957;147
0.0012;-0.0001;642.11;1583.42;1392.88;554.45;2388.00;9066.72;47.28;522.55;2388.00;8146.22;393;38.94;23.4111;146
0.0010;-0.0004;642.49;1584.51;1390.08;554.27;2388.06;9064.23;47.41;521.90;2388.02;8146.24;390;38.98;23.4571;145
0.0011;-0.0001;642.47;1582.76;1403.26;554.27;2387.95;9067.28;47.21;522.28;2388.02;8149.31;393;39.05;23.3884;144
0.0010;-0.0002;641.75;1582.75;1396.32;553.68;2388.07;9063.79;47.02;522.21;2388.03;8146.52;391;39.10;23.4067;143
0.0025;-0.0004;642.50;1578.69;1402.90;553.59;2388.01;9061.26;47.07;521.70;2387.95;8148.01;392;38.76;23.4144;142
-0.0027;-0.0002;642.25;1580.98;1404.29;554.15;2388.00;9067.24;47.35;522.09;2388.04;8146.09;390;39.08;23.4314;141
0.0007;0.0002;641.75;1584.17;1392.60;554.62;2388.06;9065.72;47.29;522.32;2387.96;8146.03;392;38.85;23.3813;140
0.0023;-0.0004;642.66;1584.61;1400.37;554.44;2388.03;9065.57;47.37;523.06;2388.00;8148.32;394;38.94;23.3573;139
0.0046;0.0003;642.46;1578.97;1400.90;554.62;2388.01;9064.43;47.23;522.21;2388.00;8145.33;394;38.95;23.4458;138
0.0008;-0.0004;642.20;1584.25;1395.13;554.97;2388.05;9067.20;47.31;522.18;2388.06;8145.98;392;38.94;23.3946;137
-0.0003;-0.0001;642.47;1584.68;1404.65;554.61;2387.95;9065.91;47.38;522.18;2388.03;8148.06;392;38.86;23.4739;136
0.0009;0.0001;642.35;1587.21;1401.60;554.65;2388.03;9074.28;47.25;522.52;2387.96;8150.91;393;39.17;23.2787;135
-0.0007;-0.0003;642.70;1586.80;1395.98;555.37;2388.02;9068.67;47.06;522.32;2388.05;8147.30;390;39.16;23.4740;134
-0.0045;0.0004;641.75;1584.43;1402.91;554.72;2388.06;9063.06;47.06;522.49;2388.04;8143.47;393;39.07;23.2813;133
-0.0007;-0.0004;642.30;1587.32;1404.18;554.29;2388.00;9066.23;47.23;522.17;2387.95;8149.27;391;38.95;23.3219;132
0.0011;0.0003;642.02;1587.69;1396.24;554.17;2388.04;9068.74;47.17;522.80;2388.01;8147.33;393;38.78;23.3408;131
0.0026;0.0003;642.50;1582.47;1395.91;553.79;2388.01;9071.49;47.34;521.81;2388.08;8148.79;392;38.91;23.3745;130
0.0005;-0.0001;642.25;1585.16;1401.33;553.61;2388.01;9063.16;47.25;522.50;2387.98;8150.45;392;38.97;23.3731;129
-0.0003;0.0002;642.49;1588.20;1397.12;554.50;2388.02;9061.62;47.23;522.49;2388.01;8146.45;392;38.93;23.5193;128
-0.0012;0.0004;641.96;1581.52;1401.77;554.30;2388.01;9067.96;47.19;522.30;2388.09;8150.32;393;39.02;23.3624;127
-0.0033;0.0002;642.64;1585.66;1400.54;554.29;2388.07;9066.32;47.23;522.84;2387.98;8148.51;392;38.97;23.3916;126
-0.0021;0.0001;642.83;1585.81;1404.45;554.32;2387.99;9065.10;47.33;522.51;2388.01;8146.89;393;38.90;23.5100;125
0.0001;-0.0004;642.23;1588.38;1403.15;554.08;2388.03;9069.86;47.29;522.35;2388.00;8147.48;391;38.99;23.4356;124
0.0014;-0.0000;642.06;1581.02;1407.84;554.92;2388.10;9072.76;47.25;522.23;2388.01;8148.66;392;39.05;23.3854;123
-0.0007;0.0003;642.38;1591.43;1392.23;554.48;2388.01;9064.32;47.36;521.85;2388.04;8148.52;390;38.96;23.3628;122
-0.0020;-0.0004;642.21;1585.38;1402.20;554.08;2387.97;9064.29;47.47;522.31;2388.04;8147.24;392;39.00;23.4203;121
0.0006;-0.0004;642.18;1579.57;1403.60;554.54;2388.04;9062.86;47.52;522.39;2388.01;8149.70;393;38.95;23.3349;120
-0.0016;0.0002;642.21;1593.68;1397.43;554.16;2388.04;9060.47;47.37;521.50;2388.01;8149.57;392;39.08;23.3771;119
-0.0037;0.0001;642.14;1581.19;1401.09;554.48;2388.02;9063.25;47.15;521.84;2388.06;8156.27;391;39.15;23.3933;118
0.0003;-0.0004;642.15;1584.34;1402.92;553.75;2388.02;9066.85;47.29;522.26;2388.06;8148.58;391;38.95;23.3737;117
-0.0051;0.0003;641.42;1583.37;1396.84;553.23;2388.04;9062.83;47.38;521.80;2388.05;8144.96;392;39.09;23.3579;116
-0.0003;0.0000;642.58;1581.79;1404.53;554.34;2388.04;9070.58;47.34;522.16;2388.07;8152.69;393;38.86;23.3665;115
0.0047;0.0003;642.08;1585.68;1401.92;553.79;2387.99;9065.13;47.33;522.00;2388.02;8148.84;392;38.86;23.3906;114
0.0027;0.0003;641.96;1591.32;1399.90;553.93;2387.97;9068.19;47.13;521.61;2387.97;8147.26;392;38.85;23.4541;113
-0.0013;0.0002;642.66;1582.29;1402.69;554.85;2388.03;9067.14;47.43;522.57;2388.01;8154.60;392;39.09;23.2522;112
0.0034;0.0002;642.98;1588.43;1404.60;554.19;2388.05;9069.72;47.34;521.76;2388.03;8152.41;390;39.01;23.3101;111
-0.0012;0.0002;642.49;1585.78;1398.75;554.92;2388.04;9065.11;47.32;521.97;2387.98;8149.91;392;38.74;23.3257;110
-0.0032;-0.0003;642.09;1588.22;1404.37;554.30;2388.03;9069.89;47.51;521.47;2388.05;8148.29;394;38.97;23.3703;109
-0.0005;0.0000;642.07;1575.03;1409.09;554.29;2388.00;9067.26;47.37;522.13;2388.02;8151.15;393;38.94;23.4738;108
-0.0006;-0.0001;641.99;1585.05;1405.92;554.51;2388.05;9071.69;47.19;522.25;2388.05;8146.80;392;38.86;23.3731;107
0.0015;0.0003;642.69;1584.46;1401.48;554.00;2388.02;9068.11;47.24;522.34;2388.02;8150.13;392;38.99;23.3755;106
-0.0038;0.0002;642.33;1592.21;1414.40;554.30;2388.02;9070.17;47.42;522.65;2388.04;8152.90;393;38.87;23.3895;105
0.0000;0.0004;642.46;1580.40;1403.36;554.48;2388.11;9070.64;47.29;522.04;2388.03;8151.60;392;39.10;23.4281;104
0.0053;0.0002;642.82;1585.75;1411.44;554.24;2388.01;9065.79;47.43;522.14;2388.05;8151.92;393;38.90;23.2310;103
-0.0020;0.0001;642.06;1592.48;1401.81;553.60;2387.98;9068.96;47.25;521.81;2388.04;8149.25;390;38.91;23.3327;102
-0.0027;-0.0005;642.18;1584.18;1405.17;553.95;2387.98;9070.94;47.29;521.78;2388.03;8153.47;392;38.71;23.3483;101
-0.0081;0.0004;642.19;1585.06;1410.45;553.76;2388.05;9067.87;47.30;522.05;2388.05;8146.16;392;38.74;23.2997;100
-0.0008;0.0003;642.26;1587.72;1404.52;553.83;2387.98;9072.23;47.44;522.12;2388.01;8149.13;392;38.98;23.4487;99
-0.0035;0.0004;642.87;1584.70;1399.63;554.19;2388.05;9068.40;47.38;522.49;2388.02;8142.07;393;39.00;23.2924;98
0.0023;-0.0001;642.15;1586.76;1407.32;554.00;2388.03;9069.67;47.46;521.84;2388.04;8150.99;391;38.81;23.3819;97
0.0021;-0.0003;642.24;1585.84;1395.94;552.66;2388.06;9066.11;47.16;522.47;2388.02;8145.30;393;38.94;23.3344;96
0.0058;0.0002;641.88;1587.51;1408.39;554.09;2388.00;9072.34;47.22;521.89;2388.06;8149.41;391;38.62;23.3157;95
-0.0009;-0.0005;642.14;1593.16;1399.21;553.10;2388.02;9075.81;47.49;521.70;2388.02;8155.34;391;38.84;23.3064;94
-0.0017;-0.0002;642.37;1588.91;1402.36;554.00;2388.03;9064.84;47.42;522.27;2388.08;8147.45;392;39.06;23.3610;93
-0.0016;-0.0005;642.05;1588.81;1399.27;554.66;2388.05;9075.41;47.29;521.96;2388.03;8150.00;392;39.07;23.2488;92
0.0029;-0.0004;642.28;1585.77;1405.05;554.41;2388.14;9069.75;47.39;522.47;2388.05;8144.18;393;38.84;23.2879;91
-0.0054;0.0000;642.98;1586.00;1405.08;553.24;2388.08;9066.84;47.39;522.23;2388.02;8150.15;392;38.77;23.3747;90
0.0019;-0.0004;642.10;1586.56;1406.34;553.67;2388.04;9080.30;47.52;521.82;2388.02;8157.34;393;38.91;23.3462;89
-0.0015;-0.0005;642.35;1586.81;1411.11;553.95;2388.11;9066.69;47.50;521.56;2388.01;8148.25;393;39.12;23.3697;88
-0.0022;-0.0005;642.33;1588.33;1405.95;554.69;2387.99;9065.45;47.44;522.23;2388.03;8152.18;392;38.94;23.3900;87
0.0016;0.0004;642.55;1589.60;1404.22;553.81;2387.99;9078.83;47.44;522.32;2388.01;8154.51;393;38.86;23.3346;86
-0.0011;-0.0002;642.35;1583.80;1402.94;553.37;2388.04;9076.92;47.39;521.55;2388.05;8160.18;392;38.91;23.3945;85
0.0005;-0.0002;642.47;1590.18;1406.25;553.85;2388.03;9072.96;47.36;521.89;2388.05;8147.01;394;38.92;23.3359;84
-0.0022;-0.0001;642.40;1579.94;1401.11;553.66;2388.07;9070.68;47.57;521.75;2388.07;8148.34;393;38.87;23.2885;83
-0.0027;-0.0004;641.79;1583.46;1411.10;554.07;2387.97;9077.30;47.52;521.75;2388.07;8153.19;394;38.91;23.4065;82
-0.0022;0.0002;642.72;1593.37;1401.96;553.63;2388.03;9069.49;47.27;521.90;2388.05;8149.06;392;38.87;23.3309;81
0.0050;-0.0000;642.84;1582.69;1400.58;553.44;2388.02;9067.37;47.26;521.98;2388.00;8151.28;392;38.91;23.3861;80
0.0024;-0.0005;641.86;1595.35;1407.00;552.77;2388.09;9082.19;47.35;522.26;2388.09;8152.76;393;38.71;23.2670;79
-0.0011;-0.0002;642.74;1588.33;1406.68;553.76;2387.98;9074.92;47.39;521.46;2388.04;8153.64;392;38.87;23.3790;78
-0.0013;-0.0002;642.70;1589.12;1401.39;553.25;2388.06;9074.00;47.53;521.59;2388.06;8155.36;393;38.88;23.2847;77
-0.0005;-0.0002;642.45;1589.60;1411.46;554.07;2388.06;9072.75;47.30;521.74;2388.07;8153.67;392;38.80;23.2686;76
-0.0016;-0.0003;642.57;1584.05;1408.40;553.52;2388.01;9077.18;47.43;521.85;2388.03;8152.77;392;38.94;23.4256;75
-0.0027;0.0003;642.84;1589.97;1399.76;553.87;2388.04;9069.57;47.30;521.28;2388.02;8150.24;392;38.87;23.3338;74
-0.0005;-0.0005;642.65;1588.13;1413.07;554.03;2388.08;9074.54;47.21;521.83;2388.07;8149.85;393;38.95;23.2914;73
-0.0010;0.0000;642.72;1580.05;1408.59;554.32;2388.02;9077.58;47.40;521.77;2388.05;8156.88;392;38.97;23.3538;72
0.0020;-0.0005;642.70;1587.59;1405.27;553.74;2388.10;9069.37;47.45;521.69;2388.07;8151.16;391;38.75;23.4264;71
-0.0009;0.0003;642.14;1589.38;1401.06;553.04;2388.03;9072.16;47.39;521.72;2388.04;8152.30;395;38.81;23.2299;70
0.0013;-0.0003;642.65;1588.80;1399.62;552.87;2388.07;9066.15;47.32;521.82;2388.05;8156.02;392;38.75;23.3843;69
0.0031;0.0004;642.43;1586.78;1406.70;553.60;2388.07;9069.55;47.48;521.76;2388.03;8150.20;392;38.74;23.2274;68
0.0005;0.0004;642.62;1597.94;1404.59;553.69;2388.10;9081.37;47.53;521.37;2388.06;8148.92;392;38.79;23.2998;67
-0.0004;0.0002;642.56;1589.14;1405.85;553.11;2388.04;9077.78;47.49;521.97;2388.05;8152.77;392;38.93;23.3257;66
0.0017;-0.0004;642.25;1589.77;1402.60;553.58;2388.07;9076.72;47.37;521.38;2388.02;8153.24;392;38.93;23.2946;65
-0.0039;-0.0005;642.83;1588.18;1405.40;553.71;2388.08;9066.87;47.40;521.81;2388.12;8157.84;393;38.91;23.2845;64
-0.0000;0.0000;642.57;1590.14;1404.79;553.86;2388.05;9081.54;47.58;521.63;2388.04;8154.54;394;38.84;23.2570;63
-0.0029;0.0000;642.14;1591.49;1401.36;553.87;2388.09;9074.22;47.47;521.46;2388.10;8158.18;393;38.96;23.2933;62
-0.0023;-0.0003;642.39;1591.33;1415.96;553.52;2388.09;9085.46;47.51;521.52;2388.08;8153.71;394;38.88;23.2103;61
-0.0028;0.0002;642.71;1591.36;1412.01;552.89;2388.11;9073.82;47.61;521.37;2388.08;8155.33;393;38.57;23.3289;60
0.0013;-0.0002;643.10;1586.70;1414.50;553.91;2388.07;9074.98;47.41;521.71;2388.13;8154.09;393;38.95;23.2409;59
-0.0010;-0.0002;642.45;1588.64;1413.24;553.14;2388.07;9076.75;47.47;521.47;2388.05;8157.32;393;38.88;23.2812;58
0.0041;0.0004;642.78;1585.01;1407.19;552.97;2388.04;9069.95;47.59;521.75;2388.08;8155.52;392;38.83;23.2543;57
-0.0007;0.0002;643.21;1590.29;1411.36;553.15;2388.13;9075.93;47.67;520.98;2388.06;8156.42;395;38.63;23.2164;56
0.0015;0.0003;642.53;1592.17;1412.21;552.96;2388.07;9079.76;47.47;521.36;2388.10;8157.53;394;38.91;23.3325;55
-0.0014;-0.0004;642.49;1591.00;1405.85;554.00;2388.03;9076.05;47.63;521.41;2388.05;8154.31;393;38.86;23.3992;54
0.0029;0.0001;642.75;1595.15;1403.99;553.33;2388.10;9078.76;47.41;521.64;2388.05;8160.76;393;38.90;23.3298;53
0.0023;-0.0004;643.19;1596.50;1410.46;553.45;2388.03;9079.58;47.66;520.77;2388.00;8152.64;395;38.84;23.3044;52
-0.0013;0.0000;642.68;1595.57;1403.14;553.09;2388.09;9078.05;47.55;521.34;2388.08;8156.38;395;38.77;23.2309;51
-0.0023;-0.0003;643.57;1590.89;1415.32;553.16;2388.08;9082.87;47.56;520.83;2388.08;8155.72;393;38.61;23.2545;50
0.0011;0.0002;642.63;1595.56;1417.79;553.23;2388.02;9081.83;47.55;521.29;2388.14;8152.71;394;38.80;23.3070;49
-0.0011;-0.0004;642.87;1591.43;1409.80;553.94;2388.07;9080.28;47.56;520.99;2388.06;8156.58;394;38.74;23.2342;48
-0.0001;-0.0004;643.15;1591.64;1407.03;553.16;2388.07;9080.98;47.58;521.24;2388.06;8155.54;393;38.79;23.2483;47
0.0006;0.0003;641.92;1589.02;1420.46;553.09;2388.08;9078.34;47.47;521.10;2388.11;8154.13;393;38.78;23.2023;46
-0.0033;-0.0003;643.02;1597.23;1409.48;553.16;2388.08;9083.50;47.64;520.78;2388.10;8154.99;395;38.81;23.2177;45
0.0016;0.0001;643.00;1590.81;1409.65;553.36;2388.09;9080.44;47.78;521.02;2388.13;8153.74;393;38.73;23.2731;44
-0.0006;-0.0002;642.69;1592.59;1411.85;552.99;2388.09;9087.05;47.81;520.96;2388.08;8159.45;393;38.83;23.2605;43
-0.0002;0.0002;642.83;1593.27;1420.82;553.78;2388.13;9082.22;47.45;521.33;2388.13;8157.24;394;38.68;23.2224;42
0.0016;0.0001;642.76;1589.72;1408.50;553.34;2388.13;9081.05;47.74;520.91;2388.15;8162.29;394;38.73;23.2698;41
-0.0022;-0.0001;642.73;1603.82;1416.84;552.80;2388.15;9079.87;47.76;521.26;2388.11;8159.03;394;38.56;23.2984;40
0.0003;0.0003;643.37;1586.66;1414.65;553.24;2388.10;9085.55;47.58;521.35;2388.12;8158.32;394;38.70;23.2637;39
0.0053;-0.0001;643.20;1588.00;1412.74;552.13;2388.10;9085.48;47.72;521.35;2388.09;8166.33;394;38.66;23.2887;38
0.0038;-0.0004;642.59;1591.89;1410.96;553.62;2388.09;9085.37;47.61;520.94;2388.07;8160.60;394;38.85;23.2514;37
-0.0026;-0.0001;643.00;1589.30;1419.35;553.41;2388.14;9088.07;47.62;520.75;2388.14;8156.23;394;38.94;23.2409;36
-0.0030;0.0001;642.74;1599.01;1409.71;553.03;2388.08;9090.19;47.63;520.79;2388.08;8157.31;395;38.69;23.2090;35
-0.0035;0.0000;643.11;1595.48;1413.38;552.52;2388.12;9084.74;47.77;520.74;2388.08;8164.71;393;38.71;23.1991;34
-0.0035;0.0003;643.25;1596.70;1412.54;553.07;2388.14;9086.48;47.79;521.43;2388.10;8159.96;394;38.60;23.1514;33
-0.0009;-0.0002;642.92;1602.84;1415.35;553.25;2388.06;9084.66;47.49;520.93;2388.10;8166.77;393;38.58;23.2178;32
0.0021;0.0002;643.47;1593.24;1417.87;552.85;2388.09;9085.92;47.66;520.93;2388.11;8161.27;394;38.59;23.1667;31
-0.0004;0.0001;643.28;1600.34;1414.17;552.55;2388.12;9085.10;47.69;520.88;2388.16;8163.05;395;38.84;23.2984;30
0.0012;0.0002;643.20;1589.60;1414.65;551.68;2388.13;9089.57;47.75;520.79;2388.15;8164.77;395;38.78;23.1398;29
0.0007;-0.0002;643.03;1597.18;1420.90;552.53;2388.12;9091.74;47.85;521.16;2388.11;8167.18;395;38.77;23.2148;28
0.0031;0.0001;643.10;1591.92;1415.94;553.11;2388.14;9098.16;47.59;520.74;2388.14;8164.27;393;38.78;23.1375;27
-0.0004;-0.0002;642.79;1594.86;1422.60;553.14;2388.07;9092.04;47.87;520.79;2388.14;8160.44;395;38.85;23.1549;26
-0.0017;-0.0003;643.60;1588.23;1416.07;552.74;2388.14;9093.48;47.70;521.00;2388.12;8166.76;395;38.62;23.1605;25
0.0029;0.0002;642.58;1599.10;1417.10;552.37;2388.12;9092.34;47.81;520.86;2388.11;8164.87;394;38.65;23.1856;24
-0.0004;-0.0005;642.93;1599.84;1410.03;552.82;2388.21;9088.84;47.76;520.75;2388.11;8164.28;395;38.69;23.1444;23
-0.0016;0.0004;643.23;1597.43;1419.79;552.30;2388.15;9084.48;47.80;520.11;2388.15;8171.67;395;38.64;23.1599;22
-0.0013;0.0002;643.80;1603.73;1415.50;552.46;2388.09;9087.06;47.77;521.01;2388.11;8167.32;394;38.58;23.1101;21
0.0038;-0.0002;643.52;1595.30;1425.64;552.76;2388.09;9089.81;47.96;519.99;2388.11;8163.51;396;38.53;23.1098;20
0.0058;0.0002;643.19;1599.61;1422.83;553.11;2388.12;9101.84;47.77;520.73;2388.06;8165.60;393;38.77;23.0628;19
-0.0009;-0.0002;643.63;1597.71;1417.23;552.88;2388.21;9094.90;47.94;520.67;2388.12;8165.74;396;38.58;23.1176;18
0.0036;-0.0004;642.95;1605.33;1419.36;551.50;2388.13;9099.43;47.81;520.44;2388.13;8167.15;396;38.61;23.1407;17
-0.0020;-0.0005;642.75;1595.13;1424.51;552.03;2388.15;9086.83;48.02;520.39;2388.13;8165.76;395;38.65;23.1176;16
0.0052;0.0004;643.28;1599.02;1424.43;552.16;2388.16;9092.46;48.01;520.28;2388.15;8165.48;394;38.62;23.0752;15
-0.0000;0.0003;643.08;1596.65;1426.10;551.53;2388.17;9094.81;48.03;519.99;2388.15;8171.10;396;38.49;23.0787;14
0.0004;-0.0005;643.60;1593.02;1415.24;552.42;2388.19;9096.77;48.04;520.53;2388.15;8171.36;395;38.68;23.1646;13
-0.0050;0.0004;643.10;1600.95;1422.52;552.08;2388.14;9098.73;48.07;520.49;2388.20;8170.05;395;38.66;22.9843;12
0.0032;-0.0003;643.41;1593.11;1426.57;552.11;2388.12;9096.51;47.84;520.43;2388.20;8171.30;396;38.49;23.0978;11
0.0032;-0.0004;642.93;1604.59;1436.65;551.42;2388.17;9094.70;48.13;520.23;2388.15;8167.80;395;38.68;23.1709;10
-0.0069;-0.0001;643.65;1604.96;1426.06;552.20;2388.16;9100.79;47.98;520.43;2388.15;8173.16;396;38.56;23.1910;9
-0.0020;0.0001;643.19;1598.99;1425.61;552.35;2388.16;9098.91;47.96;520.64;2388.15;8166.29;396;38.42;23.0552;8
-0.0024;-0.0003;643.31;1605.32;1426.49;551.04;2388.18;9099.45;48.13;520.12;2388.23;8176.28;396;38.36;23.0650;7
-0.0006;-0.0005;644.02;1598.20;1420.91;552.08;2388.16;9101.70;48.12;519.50;2388.19;8174.65;397;38.57;23.1465;6
0.0044;-0.0000;643.22;1597.77;1427.12;551.47;2388.19;9109.37;48.05;520.50;2388.18;8173.07;396;38.40;23.1393;5
-0.0015;0.0001;643.78;1606.28;1422.21;551.76;2388.20;9109.62;48.00;519.87;2388.20;8174.55;396;38.52;23.1070;4
-0.0006;-0.0005;642.96;1605.71;1433.16;551.77;2388.20;9097.78;48.14;520.18;2388.21;8173.23;396;38.25;23.0423;3
-0.0021;0.0004;643.40;1600.06;1427.67;551.63;2388.24;9110.60;47.97;520.55;2388.23;8171.29;396;38.53;23.0345;2
-0.0015;-0.0003;643.90;1604.52;1422.89;551.93;2388.21;9109.27;48.23;520.18;2388.23;8176.56;397;38.59;22.9650;1
0.0032;-0.0001;643.50;1602.64;1433.30;551.70;2388.21;9107.27;48.28;519.72;2388.22;8176.36;395;38.48;23.1299;0
0.0022;-0.0001;642.39;1576.34;1403.88;554.29;2388.01;9062.79;47.39;521.98;2388.02;8148.90;391;39.01;23.4323;230
0.0033;-0.0000;642.06;1581.14;1401.49;554.11;2387.98;9065.10;47.26;522.48;2387.99;8144.72;394;39.00;23.3808;229
